time,data,lpme,pme
0,5333.555176,5492.815104,6281.721728
0.13626486836883492,5396.836426,5775.471488,7201.409664000001
0.2669376396457487,5290.3125,6203.674816000001,5535.002624000001
0.5291314323038444,5288.203613,6282.776416000001,6077.112256
0.75565132125403,5275.547363,7412.347264000001,8649.496288
1,5336.71875,6273.284224,5537.112
