"","time_points","","","","","",""
"elt",0,-0.0223199484370037,0.0930081671662553,-0.0685103077880395,1.83336253553517,-0.656867757277954,0.113359982446019
"elt",0,-0.0150948064530644,0.0952488200488538,-0.069885381352235,1.75197143627542,-0.667549386612397,0.115101908287794
"elt",0,0.0154812652885577,0.09545035708853,-0.0722523651860747,1.41157518255681,-0.670549202468561,0.115600104503326
"elt",0,-0.0301153826672416,0.0994232770072453,-0.068151066981753,1.88851641213394,-0.612099065990762,0.120001460428156
"elt",0,-0.023203676493079,0.101383872232166,-0.0695025561696003,1.8153927070836,-0.623904790657517,0.121373273456048
"elt",0,0.0154921821350894,0.102758591526856,-0.0722385188920545,1.42306912265544,-0.635114446939391,0.121721206144707
"elt",0,-0.0373173394558236,0.105363882357546,-0.0674059272302197,1.9343609438688,-0.570960786206506,0.126153067774492
"elt",0,-0.0309879687929328,0.107161563276046,-0.0688665373034365,1.86859657224091,-0.583178149783099,0.127401230430566
"elt",0,0.0154330546619109,0.109380240023025,-0.0717923260256061,1.43310530895808,-0.602529198566389,0.127146761389585
"elt",0,0.0223287109024816,0.10657610527888,-0.0701374521278899,1.36149279584739,-0.595928530842497,0.124766492787349
"elt",0,-0.0381345315944596,0.112398398507125,-0.0679168181631696,1.9134540335052,-0.545517762142701,0.132889425425696
"elt",0,0.0153060844901749,0.11528433436895,-0.0710263684667989,1.44196751567335,-0.572530957837746,0.13187678821209
"elt",0,-0.0386025979923066,0.118551182100771,-0.0678755925678484,1.89469344924999,-0.521609035339759,0.138603315694372
"elt",0,0.00774657354011475,0.12218720806835,-0.0706531975496915,1.51439600219707,-0.547906896626565,0.137699051994764
"elt",0,0.0151183255997203,0.120473466733491,-0.0700168016953524,1.44986748392903,-0.544906615145521,0.13593279776311
"elt",0,-0.0387662456215561,0.123855316364446,-0.0673761823234346,1.87779821315484,-0.499180834470767,0.143360204107852
"elt",0,-0.0318609339789062,0.125005879194453,-0.0680182325835999,1.82099041305977,-0.507198794378857,0.143564265482846
"elt",0,-0.000219067689712055,0.12724051345965,-0.0695062940573945,1.5792850667617,-0.522799913120554,0.142207118894291
"elt",0,0.00758615124175134,0.126609818806423,-0.0694423906512503,1.51775584145284,-0.522072322574922,0.141135932073366
"elt",0,-0.0241903187629116,0.130069692770662,-0.0674042993831436,1.75241569601496,-0.490942335371011,0.146873903824778
"elt",0,-0.0163131860965629,0.13063755628744,-0.067723115286858,1.69527607930416,-0.495200370032803,0.146406934780215
"elt",0,-0.00828219449193661,0.130976051754888,-0.0679972131397663,1.63731146070458,-0.497905132716232,0.145820373451297
"elt",0,0.000918907733745519,0.0683529407110052,-0.0665518077419511,1.58712897925787,-0.82374397784379,0.0896881687034388
"elt",0,0.00843825259349047,0.0683766646365908,-0.0674254259471194,1.46225248510313,-0.821166866186449,0.0907542707814416
"elt",0,0.0161324813930575,0.06745999205315,-0.066999414399615,1.3406281118915,-0.810610491167983,0.0909900888193957
"elt",0,-0.014233781590512,0.0738349661357776,-0.0656017643871968,1.80565062239645,-0.754552769465252,0.0942979178887948
"elt",0,-0.0069944265903438,0.0769626146292925,-0.0675901212043271,1.69739222089796,-0.766345276848007,0.097447242152062
"elt",0,0.000729679360775642,0.0785385706489865,-0.0691480741926578,1.58560052217665,-0.771293491150445,0.0993998137276045
"elt",0,0.00857286766189645,0.0783304417416826,-0.069988448453032,1.47325912027686,-0.769091967324709,0.0999615069241289
"elt",0,0.0163763325230462,0.0770190981797013,-0.0694851989919017,1.36339766917533,-0.760240208104278,0.0996010041748633
"elt",0,0.0239956815527874,0.0752145517381269,-0.0674801677156302,1.25851855401589,-0.745717088760396,0.0988108988854589
"elt",0,-0.0224758481127369,0.0812097130279196,-0.0660004368364661,1.87965301643952,-0.695549286368151,0.101848556398482
"elt",0,-0.0153718066951663,0.0843248749241851,-0.0679700046268463,1.78506462608685,-0.71025817295006,0.104650011381458
"elt",0,0.0165045892947183,0.086013006467401,-0.0712103194775063,1.38208646377305,-0.714393740777073,0.107540929040447
"elt",0,0.0241145438712009,0.0838190106585475,-0.0689254991816817,1.28583346606563,-0.702098788221298,0.106160964241803
"elt",0,-0.030658390928154,0.0889559652039617,-0.0659151231947639,1.93858856638597,-0.642019184727281,0.109787475431195
"elt",0,-0.0238838640714998,0.0913830689869349,-0.0679617619135772,1.85541181717685,-0.657666242042324,0.111881122427991
"elt",0,0.0241241729174203,0.0918870352490228,-0.0697265817895664,1.30887855488112,-0.662131497201963,0.112900635227352
"elt",0,0.0310350428293416,0.088423294906544,-0.0666654891737253,1.22436921879598,-0.64825921296289,0.110412223623367
"elt",0,-0.0380967554023693,0.09606829847311,-0.0651957922867635,1.98591234840126,-0.593652978890163,0.117014321268244
"elt",0,-0.0320995033013602,0.0983360784038377,-0.0675576240551011,1.91252640180608,-0.609436108250013,0.119070156422351
"elt",0,0.0240443175243037,0.0993671575031974,-0.0699000807577298,1.3286086004124,-0.625500616328735,0.118998640169027
"elt",0,0.0308273279332196,0.0955247722845248,-0.0668560449885259,1.2497724440436,-0.613614012331067,0.116017999150119
"elt",0,-0.0395311929327664,0.104613838975541,-0.0666385875107478,1.95929137312212,-0.565443706146726,0.125532757000931
"elt",0,0.0238790791263608,0.106196604759283,-0.0695542680469967,1.34573214667811,-0.591904386494633,0.124429984609611
"elt",0,0.0305117656587161,0.102030084612238,-0.0666327860289502,1.27196057042975,-0.581699550480383,0.121040277087819
"elt",0,-0.0458794997480373,0.109749810063579,-0.0650836968812352,1.9976961404038,-0.525362725674082,0.130744824296065
"elt",0,0.0301010551301531,0.107912656252674,-0.0660659898154379,1.29154970031105,-0.552322370697506,0.125476612225936
"elt",0,-0.046864786227529,0.11670756974174,-0.065729953432957,1.97394257061532,-0.502244256096403,0.137533661125219
"elt",0,0.0232935313076904,0.11773017852348,-0.0678198926790058,1.37414340829466,-0.532765364699309,0.133269683293146
"elt",0,-0.0520115072163853,0.12001186043974,-0.0634439529812472,2.00563642668785,-0.468936229730771,0.140820096956188
"elt",0,-0.0473676057395239,0.122674307965725,-0.0656584274357889,1.95246590294305,-0.480455129847699,0.143129186520574
"elt",0,0.0228845450492569,0.122428931377515,-0.0666186452297554,1.38613001415118,-0.506798596407509,0.136719669687395
"elt",0,-0.0524883959911217,0.125413549763462,-0.0633407433346666,1.98448240473898,-0.450078064010231,0.145905971710445
"elt",0,-0.047450257615152,0.12770316820921,-0.0649961370188394,1.93296514906151,-0.459946210128369,0.147627128541143
"elt",0,0.0155782180441688,0.129752619046756,-0.066789636646005,1.45656399550019,-0.487087970868432,0.142729696214881
"elt",0,-0.0472169117543838,0.13190610412816,-0.0639451603332937,1.91527029270164,-0.440710997398875,0.151199604499076
"elt",0,-0.0407919210282896,0.133212490912364,-0.0647146099122864,1.86294496735163,-0.448353503368527,0.151537473891114
"elt",0,-0.0335121877095633,0.134101748474929,-0.0651666418563802,1.80856879010576,-0.454855924494102,0.151298274085381
"elt",0,-0.0256174219543619,0.134728512229082,-0.0654591337501492,1.75258205686844,-0.460101466512859,0.150730838411547
"elt",0,-0.0173314424154788,0.135160143800716,-0.0656832892086698,1.69537833377155,-0.463998822643423,0.14999261808074
"elt",0,-0.00887192414363498,0.135379838901531,-0.065865947727898,1.63735034398528,-0.46646581691046,0.149151320450079
"elt",0,-0.000460717246628037,0.135278517063252,-0.0659601259668114,1.5789238132815,-0.467430555931044,0.148174332443739
"elt",0,0.0076603228378993,0.134622178486578,-0.0658255463803385,1.52059798596777,-0.466834022565438,0.146895529318709
"elt",0,0.00101034822043496,0.053259292403505,-0.0615398480179408,1.59194582536166,-0.908001459628004,0.074928364857208
"elt",0,0.00859243074911846,0.0534779387319288,-0.0624557947170434,1.43054479635988,-0.903736932659213,0.0767911034587581
"elt",0,0.0168338336807366,0.053281792432025,-0.0623861148345017,1.27596522941587,-0.887205229244742,0.0781891050860748
"elt",0,0.0249752222020404,0.0527487343374575,-0.0616139365900913,1.1346607439822,-0.860553112532173,0.0793839712922056
"elt",0,0.032261716770216,0.0510070040954225,-0.0600964222766908,1.0098749924231,-0.826364194957779,0.0798028052390571
"elt",0,-0.00677138887611693,0.0624698655219127,-0.0633774951652891,1.72950766380509,-0.834845363736288,0.0830565390833647
"elt",0,0.000876129379116561,0.064846694840864,-0.0654917235173841,1.58944619389273,-0.842403702462388,0.0862858861408975
"elt",0,0.00893874285490746,0.0649172365996254,-0.0664082084475114,1.44833593257594,-0.839040836655712,0.0876044196154176
"elt",0,0.0172892857408263,0.064068038555884,-0.0658650330864645,1.31197987236842,-0.825675024634814,0.0880869214781789
"elt",0,0.0254832958377957,0.062747512038788,-0.0642485483723718,1.18485311440736,-0.803987165176337,0.0882395103042334
"elt",0,0.0329129896283051,0.0604129974497932,-0.0620891238391222,1.06976453703366,-0.775916749790102,0.0877889794996178
"elt",0,0.0394662384377812,0.0573260713978747,-0.059720982697394,0.967732850193829,-0.743670905191273,0.0869652345875469
"elt",0,-0.0151692745968979,0.070279543763389,-0.0644143789995577,1.83203523593585,-0.763654115145672,0.0907451006393234
"elt",0,-0.00758011241981324,0.074059236140792,-0.0667514989052996,1.71218314416302,-0.777953357928422,0.0945836981707823
"elt",0,0.025805953761764,0.0725136616299054,-0.0664425678141435,1.22500078172938,-0.752159465975894,0.0967152397321805
"elt",0,0.0332674416603518,0.0695851496941447,-0.0636910776931392,1.11886644502589,-0.728855801971422,0.0954048938539644
"elt",0,0.0398556261030129,0.0659329609103326,-0.0608674395448572,1.02286234419097,-0.701844508429742,0.0937686924567601
"elt",0,-0.0304337122811233,0.0760439453110968,-0.0618282471308382,2.00567266985287,-0.676936743363628,0.0965596278718649
"elt",0,-0.0239515159633737,0.0783727963297646,-0.0648976647807281,1.90993385056395,-0.698234705174823,0.0990566224165994
"elt",0,0.0333771420800314,0.0783367239631665,-0.0648474979347985,1.15968229108155,-0.68531475573342,0.102523202833105
"elt",0,0.039936629280847,0.0741669849167211,-0.0616385593787954,1.06959397224879,-0.66256360420461,0.100135649840872
"elt",0,-0.0325838624960049,0.0869880636289009,-0.0647345202173885,1.97041778525746,-0.63981188458344,0.107825121133012
"elt",0,0.0332877479523337,0.0865367659917653,-0.0655202998334415,1.19407664289846,-0.645213908184544,0.109056555085664
"elt",0,0.0397624691961784,0.0819005185029332,-0.06205279483104,1.10958800259986,-0.625958553631459,0.106000106282501
"elt",0,-0.0401588444442306,0.0944409841526163,-0.063699795527404,2.01808202064754,-0.587456447950204,0.115318392802199
"elt",0,0.0393832137962769,0.0890564427236958,-0.0621238184812181,1.14415149263792,-0.592017133332143,0.111323376610609
"elt",0,-0.0463565450280095,0.100142403070529,-0.0617239500263175,2.0558844411417,-0.540511945050025,0.120919967312833
"elt",0,0.0388407389853737,0.0955935431913582,-0.0618757760074551,1.17431651530812,-0.560656756970357,0.116088770035063
"elt",0,-0.0481637548289955,0.108738569535306,-0.0634689891659113,2.02614215253059,-0.515432871739875,0.129703422904227
"elt",0,0.0381691265216609,0.101495347145096,-0.0613467062064553,1.200891286735,-0.53175492446388,0.120297242154583
"elt",0,-0.0529907349351437,0.112155248671728,-0.0604884188943406,2.05705431822157,-0.477092185218339,0.132892236549617
"elt",0,0.0315650592405677,0.112637506310646,-0.0639102661596166,1.29071834500283,-0.515214436285961,0.12874086530848
"elt",0,-0.0542559519718066,0.119213299698413,-0.06141068907468,2.03088522203623,-0.456642799143733,0.139941806372574
"elt",0,0.0308875995189017,0.117401347301145,-0.0627819391102434,1.30828304884195,-0.489271734726379,0.132079902836112
"elt",0,-0.0549507662256548,0.125210596939288,-0.0615785048633477,2.00710369778466,-0.437318955315351,0.145701552461845
"elt",0,0.0301374885309295,0.121490481969256,-0.0615068643982417,1.32411391785895,-0.465598950620445,0.134847081741216
"elt",0,-0.055100691890241,0.130150036280026,-0.0609762909786365,1.9854272992242,-0.418949586759674,0.150183874836311
"elt",0,0.0162606761279552,0.134034270973094,-0.0641466537293587,1.45615962445841,-0.45283656054348,0.145469294444377
"elt",0,0.0232893487979354,0.130265224174106,-0.0625212602035522,1.39648133611463,-0.448999237739899,0.14184188877667
"elt",0,-0.0548550885989915,0.134214434662108,-0.0599425022668768,1.96561285284006,-0.40165410806873,0.153664601632618
"elt",0,-0.049452841118234,0.136349191108614,-0.0614238862088719,1.91567148264627,-0.409694897816743,0.155039002281897
"elt",0,-0.0428102183033899,0.137672497717668,-0.0622355896230761,1.86313999395712,-0.416751569577157,0.15530425157941
"elt",0,-0.0352292550578988,0.138464604130534,-0.0626584710419892,1.8086325870419,-0.422709402999996,0.154855546254578
"elt",0,-0.0269790501575167,0.1389267968327,-0.0628765981740372,1.75258041703204,-0.427486368177365,0.15399728570127
"elt",0,-0.0183057992140576,0.139169270472671,-0.0630019829925002,1.69535229614869,-0.431020283719526,0.152936566003933
"elt",0,-0.00944496326400082,0.139211571910598,-0.0630826450454583,1.6373118163064,-0.433253356874356,0.151784488895995
"elt",0,-0.000632126413029635,0.138973199490391,-0.0630962437109564,1.57884813762533,-0.434131016119234,0.15054529036261
"elt",0,0.00787884453485109,0.138235841364651,-0.0629295398079746,1.52042085831724,-0.433606236596333,0.149078592189644
"elt",0,0.00848228657535857,0.0358400031458022,-0.0553646341599891,1.37309877769773,-1.01717126494614,0.0599775817058906
"elt",0,0.0175341397683648,0.0374336994109148,-0.0569026303762258,1.16397580216065,-0.988263538827606,0.0636547146279439
"elt",0,0.0257980634526535,0.037502773401012,-0.057014139142295,0.986563495391618,-0.943482318628352,0.0661566634663191
"elt",0,0.000940226047013257,0.048039085478253,-0.0595102481462766,1.59578482886638,-0.939776114382294,0.0697126446405446
"elt",0,0.00904044792633064,0.0482648237647677,-0.0604714258495544,1.40662164680046,-0.933913024659969,0.071957679240665
"elt",0,0.0181230663002009,0.0485745915496463,-0.0607462824139943,1.22844769344932,-0.911915437780507,0.0741244595929158
"elt",0,0.0267999071319452,0.0480527553348841,-0.0600828834302578,1.07019438761291,-0.877072452469153,0.0757244574623993
"elt",0,0.034385493992003,0.0460660417718079,-0.058485696770649,0.935322002961173,-0.833826480626942,0.0763957337619619
"elt",0,0.0411928499093229,0.0436049407034563,-0.0563864272638091,0.822913371632649,-0.786590061803021,0.0768507771707918
"elt",0,-0.0143987977481583,0.0530003153679541,-0.0583212580271421,1.90380425887867,-0.832894764784218,0.0729004187023827
"elt",0,-0.00726958425785468,0.0578210474811908,-0.0616310324918608,1.75290835703257,-0.855061472625939,0.0782721080785173
"elt",0,0.0421217384154152,0.0528465188604185,-0.0581216994874908,0.901500467874202,-0.741168875964552,0.0842634395653657
"elt",0,0.0480898574932513,0.0496067612075854,-0.0554196628583658,0.809592231587934,-0.700632640698259,0.0836512667310023
"elt",0,-0.0232564049901465,0.0625483830775556,-0.0595160761852147,1.98813468243593,-0.74817899361251,0.0827000166681897
"elt",0,-0.0161851932887333,0.0660912300475396,-0.0629033277803177,1.8645509496399,-0.773471363146202,0.0865092379333095
"elt",0,0.0485661854129737,0.0579165372175805,-0.0564134036109777,0.877802438928006,-0.66333873566329,0.0898374621164918
"elt",0,-0.0320774835518557,0.0730724848570199,-0.0596076117602126,2.04927461386615,-0.674962988923895,0.0932278241780123
"elt",0,-0.0256068636236939,0.0752667843135117,-0.0634748538213838,1.9461060209413,-0.700228237393276,0.0959180671916068
"elt",0,0.048687617050356,0.0660878808981411,-0.0568572677794034,0.93642745499035,-0.627494591444344,0.0956750478371073
"elt",0,-0.0394696642934207,0.0814203885124409,-0.0583964033088368,2.0949864022461,-0.611060202321718,0.101454930298795
"elt",0,0.048462950535707,0.0738414784612332,-0.056944164555288,0.98707315241202,-0.593522661390219,0.101072502935517
"elt",0,-0.0422354697316548,0.0924110565669432,-0.0615930840649111,2.05517605746268,-0.578713490304457,0.113071385693095
"elt",0,0.0479373966029583,0.0810257802808135,-0.0567741938802044,1.03110103022556,-0.561646817300911,0.105981332798524
"elt",0,-0.0481669699333391,0.0978181016645296,-0.0589726397882799,2.09194551393317,-0.528226973242101,0.118254001507129
"elt",0,0.0471689933042867,0.0875812940818224,-0.0563861618696484,1.06964788193177,-0.531958410624594,0.110380145776908
"elt",0,-0.0504069199726538,0.107224420849989,-0.0611128610140419,2.05845614093125,-0.502725427794074,0.128009377468753
"elt",0,0.0462163533504601,0.0934936560852321,-0.0558067765638231,1.10364359683866,-0.504458189989903,0.114269898983732
"elt",0,-0.0548407019440189,0.110148526036163,-0.0574525965037189,2.08837777365313,-0.462208401950486,0.130568226587083
"elt",0,0.0397940171971057,0.105324931271547,-0.0586114973934751,1.20010225992914,-0.491511739501348,0.122653174769409
"elt",0,-0.0564354299781027,0.117885125119279,-0.0586051117737797,2.0592768616574,-0.441554444398537,0.138394051513072
"elt",0,0.0387753494776649,0.110105110698876,-0.0575745252897585,1.22382044604882,-0.466261635478277,0.125788393307067
"elt",0,-0.059645199349675,0.11901541925581,-0.0545123831776174,2.08408586112727,-0.408999144783686,0.1390788649654
"elt",0,0.0320508444428069,0.120944412327932,-0.0596122592474093,1.30756398580686,-0.451128054977343,0.13398456719175
"elt",0,-0.0606268972158837,0.125205319507061,-0.0548850102741605,2.05845696733926,-0.392168554621528,0.145150130664108
"elt",0,0.0310916800226764,0.124379485855785,-0.0581155908889258,1.32355290608308,-0.42888179783381,0.13612009185493
"elt",0,-0.0610767448452462,0.130406221000718,-0.0547200332840627,2.03491502297265,-0.376216243679371,0.150055006434866
"elt",0,0.0240291192153159,0.133139068564363,-0.0590389770492309,1.39606053406873,-0.413259640066697,0.14307139857408
"elt",0,0.0300831530129588,0.127171240614978,-0.0565725198192084,1.33807333420799,-0.408843045707013,0.137744947111411
"elt",0,-0.0610649688982833,0.134675558227969,-0.0541224158311273,2.01333338590571,-0.361172410945026,0.153888790516195
"elt",0,-0.0282297805509348,0.142441558290634,-0.0595887084284144,1.75243501885418,-0.393087626852094,0.156446032001599
"elt",0,-0.00998739133307677,0.142210999618016,-0.0595713428214874,1.63720721949929,-0.398284721313923,0.153464258603323
"elt",0,-0.000829327345039668,0.141741045462367,-0.0594812171295234,1.57876295495742,-0.399097122046169,0.151879275637936
"elt",0,0.00800594796214971,0.14082017271174,-0.0592620525112469,1.52030267822488,-0.398691351125006,0.150138023814647
"elt",0,0.0161947858071539,0.139000185418667,-0.0587004724806692,1.46241619757003,-0.397068419408383,0.147881937965133
"elt",0,-0.0562775040357847,0.14083953265484,-0.0552168965319151,1.94803775317834,-0.354393386412094,0.158920029524558
"elt",0,-0.0505171853035772,0.142569166245172,-0.0564912210595186,1.89974231785357,-0.360902187147643,0.159717640752235
"elt",0,-0.0436147299968595,0.143497348880309,-0.0571959780837431,1.84929596826071,-0.366578768218373,0.159455106827713
"elt",0,-0.0358396223246577,0.143870237783623,-0.0575193618794555,1.79718090811634,-0.371381867789564,0.158472905578011
"elt",0,-0.0186834196185299,0.143682484261696,-0.057590197943508,1.68932505161298,-0.378192649777048,0.155456962016592
"elt",0,0.000736062094501763,0.0285103370014087,-0.0508894655341857,1.6087700476844,-1.08068212213584,0.0498670131641767
"elt",0,0.00910292973664495,0.0294044662365403,-0.0528568664222529,1.32264379741663,-1.06874343604957,0.0539014925859558
"elt",0,0.01888814121635,0.0315361941343298,-0.0549711407671786,1.07188193346822,-1.0267756741464,0.0584681895291202
"elt",0,0.0273578730419364,0.03126698301046,-0.0549296528747516,0.874211641873224,-0.965196899285119,0.0613572309234691
"elt",0,0.0353982105614806,0.0301073932554944,-0.0536946850882713,0.725377639725641,-0.895546345724866,0.0640920785953968
"elt",0,0.0429770598994261,0.0290519132264099,-0.051918330056799,0.613885393475306,-0.825527745208256,0.0668877703099469
"elt",0,0.0494058637681634,0.0279134317614684,-0.0498475327904196,0.529240210225176,-0.759192242322643,0.0691621361185396
"elt",0,-0.00674346691012424,0.0381428402791046,-0.0529686758203087,1.82561000126887,-0.962927766030717,0.0574919168440931
"elt",0,0.000838446713395335,0.041873948336524,-0.0569438660016211,1.60113322910783,-0.979830085048598,0.0634878004435757
"elt",0,0.0367551240958794,0.040366266535739,-0.0565366708692946,0.842192197771002,-0.838657383486294,0.0726733390389686
"elt",0,0.0441088549685788,0.0382445337276616,-0.0542041759788582,0.727720884164195,-0.780718919487858,0.0738985357840171
"elt",0,0.050461858293702,0.0363120600223483,-0.0515487154738031,0.636709990599275,-0.724112537829357,0.0749735604757217
"elt",0,-0.0153064794468192,0.0473931277376667,-0.0554349443696731,1.95676720135505,-0.850577715655174,0.0668133682418471
"elt",0,-0.00780849162087725,0.0522559105485894,-0.0593407026448615,1.78389601824976,-0.879394858642865,0.0724479119780894
"elt",0,0.0512833022463623,0.0448444508038464,-0.0530752883401883,0.729442239368503,-0.687063763356634,0.0811635613371187
"elt",0,0.0563831811277065,0.0422244193876934,-0.0499089215300938,0.652667924553308,-0.64115374198535,0.0809123903897678
"elt",0,-0.0247702969439317,0.0586807897826907,-0.0568254443277451,2.04207003352432,-0.752923531922776,0.0782937027972774
"elt",0,0.0567870922836444,0.0499422701276948,-0.0507716448838822,0.730969574774192,-0.610489649461798,0.0861473664376287
"elt",0,-0.0335875557064076,0.0694900222972667,-0.0565773353793997,2.10139645139414,-0.670179524397312,0.0890213403760322
"elt",0,0.056906476747656,0.0575584263898971,-0.0512952139599472,0.799672976469135,-0.579959197997343,0.0912721217212314
"elt",0,-0.0407127976337749,0.0775847954757287,-0.0548245331518794,2.14419767174316,-0.599624790900174,0.0969097248071531
"elt",0,0.0566945619900475,0.0650206372966225,-0.0513177210815147,0.859929545554701,-0.550275901566532,0.0960868654796933
"elt",0,-0.0441794698260875,0.0896938454520102,-0.0586262373801119,2.09818215840027,-0.566420481410141,0.109923623792588
"elt",0,0.0561339090614563,0.0721030887018888,-0.0509864652011919,0.912897194361159,-0.521892167469759,0.100497815386343
"elt",0,-0.0496923425195608,0.0946090444834707,-0.0553244077908683,2.13286578237558,-0.512158480190595,0.114497413308399
"elt",0,0.0552443371225831,0.0786228765275107,-0.050464615900807,0.959624550635779,-0.495080540610971,0.104466327080109
"elt",0,-0.0524800212804504,0.104971321116785,-0.0578361460707439,2.09511893032921,-0.486413257655746,0.125386200103301
"elt",0,0.0492079322448508,0.0909230911564321,-0.0533294174959003,1.0689728145945,-0.487178505815109,0.112343926071511
"elt",0,-0.0564286497203779,0.107320404122174,-0.0536297732473541,2.12329007645434,-0.44387038568951,0.127267689845666
"elt",0,0.0479140765365685,0.0964068081587968,-0.0524904854827002,1.10302847777647,-0.461199437986338,0.115722144471708
"elt",0,-0.0584505592983645,0.115861327114125,-0.0550242531156378,2.09095413385882,-0.423243613373952,0.13601155694879
"elt",0,0.0412254296488209,0.108430617224216,-0.0550891578529569,1.19939581456223,-0.448850568888204,0.124116956787184
"elt",0,-0.0612125683563882,0.116484460215745,-0.0506759910105009,2.11429064761936,-0.38973534294938,0.136135123565875
"elt",0,0.0399340298144662,0.112611978800457,-0.0538195061451549,1.22323938233311,-0.425236839092771,0.126644682167877
"elt",0,-0.0625530176011146,0.123385291388301,-0.0512764343729457,2.08605001741856,-0.373069007445457,0.143005479213409
"elt",0,0.0386067663786208,0.116129502879871,-0.0524740697896798,1.24464266227125,-0.4039172320184,0.128670165469406
"elt",0,-0.0632897282188414,0.129220417390424,-0.0513454517265806,2.06002952776466,-0.357253693481907,0.148620008681492
"elt",0,0.0318022553005123,0.126115230031771,-0.0539508683540613,1.32314841321225,-0.390430555489897,0.136161723535173
"elt",0,-0.0653601527757709,0.128569895356722,-0.0474682277598909,2.08101035802698,-0.332917826018307,0.147581278013361
"elt",0,0.0244905341990366,0.134525735725381,-0.0546645707750123,1.39578482753362,-0.375925163861259,0.142770523748952
