"","time_from_bl","x","y","z","theta","phi","r"
"1",0,-0.00966873502084494,0.099072943652044,-0.086268599740737,1.66808033985992,-0.714076132717893,0.131723968593464
"2",0,-0.00112172647384147,0.099072943652044,-0.086268599740737,1.58211807119596,-0.716390890758923,0.131373428574391
"3",0,0.00742528207316909,0.099072943652044,-0.086268599740737,1.49598855887006,-0.715035847429255,0.131578319942819
"4",0,-0.0182157435678554,0.10682488163654,-0.086268599740737,1.73969151394666,-0.672345773895466,0.138512237551843
"5",0,-0.00966873502084494,0.10682488163654,-0.086268599740737,1.66106051922713,-0.677346849061027,0.137649232016716
"6",0,-0.00112172647384147,0.10682488163654,-0.086268599740737,1.58129655137875,-0.679313005456749,0.137313819072118
"7",0,0.00742528207316909,0.10682488163654,-0.086268599740737,1.50139902801165,-0.678162293861852,0.137509859471074
"8",0,-0.026762752114866,0.114576819621036,-0.086268599740737,1.80026133844251,-0.632659979336418,0.145898470850317
"9",0,-0.0182157435678554,0.114576819621036,-0.086268599740737,1.72845962195905,-0.639388440052626,0.144575005479609
"10",0,-0.00966873502084494,0.114576819621036,-0.086268599740737,1.65498335527628,-0.643671191170409,0.143748402887136
"11",0,-0.00112172647384147,0.114576819621036,-0.086268599740737,1.58058618342923,-0.645352177370661,0.143427253916336
"12",0,0.00742528207316909,0.114576819621036,-0.086268599740737,1.50608067817216,-0.644368554126974,0.143614949464062
"13",0,-0.0353097606618765,0.122328757605532,-0.086268599740737,1.85180474280991,-0.595504875472614,0.153796539091553
"14",0,-0.026762752114866,0.122328757605532,-0.086268599740737,1.78618005479437,-0.603254216427379,0.152061964801532
"15",0,-0.0182157435678554,0.122328757605532,-0.086268599740737,1.7186182364474,-0.609065196012886,0.150792604434934
"16",0,-0.00966873502084494,0.122328757605532,-0.086268599740737,1.64967128897397,-0.612754454450247,0.150000268917905
"17",0,-0.00112172647384147,0.122328757605532,-0.086268599740737,1.57996583899615,-0.614200461845448,0.149692533243388
"18",0,0.00742528207316909,0.122328757605532,-0.086268599740737,1.51017131067968,-0.613354474986449,0.149872382553981
"19",0,-0.0353097606618765,0.130080695590029,-0.086268599740737,1.83585453263383,-0.569336195659142,0.160031365251979
"20",0,-0.026762752114866,0.130080695590029,-0.086268599740737,1.77370460568251,-0.576085049494856,0.158365095798206
"21",0,-0.0182157435678554,0.130080695590029,-0.086268599740737,1.70992579127395,-0.58112991907036,0.157146657553201
"22",0,-0.00966873502084494,0.130080695590029,-0.086268599740737,1.64498864216702,-0.584325674640779,0.156386518291432
"23",0,-0.00112172647384147,0.130080695590029,-0.086268599740737,1.57941942544583,-0.585576737966461,0.156091373678033
"24",0,-0.0353097606618765,0.137832633574525,-0.086268599740737,1.82158156478256,-0.545049627456626,0.166393766041026
"25",0,-0.026762752114866,0.137832633574525,-0.086268599740737,1.76257841369332,-0.550954151686159,0.164791841667233
"26",0,-0.0182157435678554,0.137832633574525,-0.086268599740737,1.70219329456061,-0.555355769994214,0.163621268461794
"27",0,-0.00966873502084494,0.137832633574525,-0.086268599740737,1.64082997663126,-0.558138654296823,0.162891346044595
"28",0,-0.00966873502084494,0.0835690676830518,-0.0800574196165134,1.68598172813535,-0.760619369663266,0.116131235875506
"29",0,-0.00112172647384147,0.0835690676830518,-0.0800574196165134,1.58421826801088,-0.763895093703473,0.115733477349258
"30",0,0.00742528207316909,0.0835690676830518,-0.0800574196165134,1.48217700591317,-0.761976150240662,0.115966005031367
"31",0,-0.0182157435678554,0.0913210056675479,-0.0800574196165134,1.76768161451353,-0.71011169700138,0.122802808703697
"32",0,-0.00966873502084494,0.0913210056675479,-0.0800574196165134,1.67627970177027,-0.717007208690095,0.121828571971809
"33",0,-0.00112172647384147,0.0913210056675479,-0.0800574196165134,1.58307904373685,-0.71973168144918,0.121449474194288
"34",0,0.00742528207316909,0.0913210056675479,-0.0800574196165134,1.48966512239664,-0.71813622324623,0.121671078427262
"35",0,0.0159722906201796,0.0913210056675479,-0.0800574196165134,1.39764506891108,-0.712308414042441,0.12249012441598
"36",0,-0.026762752114866,0.099072943652044,-0.0800574196165134,1.83463099724492,-0.662490935945426,0.130157149247736
"37",0,-0.0182157435678554,0.099072943652044,-0.0800574196165134,1.75262747004427,-0.67152772982746,0.12867187693224
"38",0,0.0159722906201796,0.099072943652044,-0.0800574196165134,1.41095419707461,-0.673376370612865,0.128373488957772
"39",0,-0.0353097606618765,0.10682488163654,-0.0800574196165134,1.89002963269718,-0.618444226123251,0.138085209093206
"40",0,-0.026762752114866,0.10682488163654,-0.0800574196165134,1.81627299826744,-0.62859177620146,0.136150617600792
"41",0,0.0159722906201796,0.10682488163654,-0.0800574196165134,1.42237736691588,-0.63783727226416,0.134446494338718
"42",0,-0.04385676920888,0.114576819621036,-0.0800574196165134,1.93636311230596,-0.578167131643777,0.146493870982942
"43",0,-0.0353097606618765,0.114576819621036,-0.0800574196165134,1.86973653724189,-0.588740959109128,0.144165936434808
"44",0,0.0159722906201796,0.114576819621036,-0.0800574196165134,1.43228648578034,-0.605357510941349,0.140684583724662
"45",0,0.0245192991671831,0.114576819621036,-0.0800574196165134,1.35997735060309,-0.599397611230445,0.141909245864305
"46",0,-0.04385676920888,0.122328757605532,-0.0800574196165134,1.91503720195472,-0.55213729716051,0.152633323944703
"47",0,0.0159722906201796,0.122328757605532,-0.0800574196165134,1.44096224523909,-0.575627296715396,0.147066751649117
"48",0,-0.04385676920888,0.130080695590029,-0.0800574196165134,1.89597837189763,-0.527967820626926,0.15891379426054
"49",0,0.00742528207316909,0.130080695590029,-0.0800574196165134,1.51377608254519,-0.550972482188426,0.152922570651642
"50",0,0.0159722906201796,0.130080695590029,-0.0800574196165134,1.44862032910404,-0.548364094285912,0.153575036605874
"51",0,-0.04385676920888,0.137832633574525,-0.0800574196165134,1.87885524308046,-0.505516756763791,0.165319210980408
"52",0,-0.0353097606618765,0.137832633574525,-0.0800574196165134,1.82158156478256,-0.512511777327189,0.163259929289899
"53",0,-0.00112172647384147,0.137832633574525,-0.0800574196165134,1.57893446999723,-0.52619075326909,0.15939976030103
"54",0,0.00742528207316909,0.137832633574525,-0.0800574196165134,1.51697662360466,-0.525576054896653,0.159568669003692
"55",0,-0.026762752114866,0.145584571559021,-0.0800574196165134,1.75259617832362,-0.495783941090751,0.168286371439995
"56",0,-0.0182157435678554,0.145584571559021,-0.0800574196165134,1.69527083939181,-0.499496274479432,0.167140274097562
"57",0,-0.00966873502084494,0.145584571559021,-0.0800574196165134,1.63711212583138,-0.50184031690932,0.166425786309038
"58",0,-0.00112172647384147,0.0680651917140595,-0.0738462394922898,1.58727501303526,-0.826044998846801,0.100436027801315
"59",0,0.00742528207316909,0.0680651917140595,-0.0738462394922898,1.4621352789155,-0.823164139111358,0.100703883858024
"60",0,0.0159722906201796,0.0680651917140595,-0.0738462394922898,1.34030502714277,-0.812743238149584,0.101691944016622
"61",0,-0.0182157435678554,0.0758171296985557,-0.0738462394922898,1.80658613488979,-0.75821204298435,0.107393284504247
"62",0,-0.00966873502084494,0.0758171296985557,-0.0738462394922898,1.697638716584,-0.768198893254051,0.106277884245894
"63",0,-0.00112172647384147,0.0758171296985557,-0.0738462394922898,1.58559040620192,-0.772175403833799,0.105843103285771
"64",0,0.00742528207316909,0.0758171296985557,-0.0738462394922898,1.47317092636718,-0.769844615384636,0.106097309375622
"65",0,0.0159722906201796,0.0758171296985557,-0.0738462394922898,1.36316383274818,-0.761381664763541,0.107035593661808
"66",0,0.0245192991671831,0.0758171296985557,-0.0738462394922898,1.25801178218641,-0.747397137490526,0.108640233221998
"67",0,-0.026762752114866,0.0835690676830518,-0.0738462394922898,1.88072340842928,-0.699570329266055,0.114687841819998
"68",0,-0.0182157435678554,0.0835690676830518,-0.0738462394922898,1.7854117399855,-0.71221228123452,0.112999422451166
"69",0,0.0159722906201796,0.0835690676830518,-0.0738462394922898,1.38194704092513,-0.714820017014253,0.112659532345126
"70",0,0.0245192991671831,0.0835690676830518,-0.0738462394922898,1.28540403869277,-0.703280891768332,0.114185166252964
"71",0,-0.0353097606618765,0.0913210056675479,-0.0738462394922898,1.93974607824077,-0.646201659000604,0.122635934217031
"72",0,-0.026762752114866,0.0913210056675479,-0.0738462394922898,1.85587625088035,-0.659938924694266,0.12045346846001
"73",0,0.0245192991671831,0.0913210056675479,-0.0738462394922898,1.30848709154429,-0.663037733748555,0.119974952364795
"74",0,0.0330663077141937,0.0913210056675479,-0.0738462394922898,1.22339288295251,-0.650083462540605,0.122008908974446
"75",0,-0.04385676920888,0.099072943652044,-0.0738462394922898,1.98753918799,-0.598254676966685,0.131118768513416
"76",0,-0.0353097606618765,0.099072943652044,-0.0738462394922898,1.91316275342581,-0.612142764503815,0.128512623695234
"77",0,0.0245192991671831,0.099072943652044,-0.0738462394922898,1.32818391585796,-0.626352647080674,0.125975836106309
"78",0,0.0330663077141937,0.099072943652044,-0.0738462394922898,1.24866434595886,-0.615430123851024,0.127914408714904
"79",0,-0.04385676920888,0.10682488163654,-0.0738462394922898,1.96036282743592,-0.568949818746598,0.137070195991887
"80",0,0.0245192991671831,0.10682488163654,-0.0738462394922898,1.34517629082629,-0.592899353588158,0.132159064976502
"81",0,0.0330663077141937,0.10682488163654,-0.0738462394922898,1.27061265466646,-0.583631025002328,0.134008220380927
"82",0,-0.0524037777558905,0.114576819621036,-0.0738462394922898,1.9997606138536,-0.530149698867204,0.14603859286063
"83",0,0.0330663077141937,0.114576819621036,-0.0738462394922898,1.28983531302811,-0.55444741982089,0.140265802630127
"84",0,-0.0524037777558905,0.122328757605532,-0.0738462394922898,1.97553041546647,-0.506595939754017,0.152196412400406
"85",0,0.0245192991671831,0.122328757605532,-0.0738462394922898,1.37297990283019,-0.534440526674716,0.144978577921414
"86",0,-0.0609507863029011,0.130080695590029,-0.0738462394922898,2.00897820942758,-0.474834075711822,0.161521679050461
"87",0,-0.0524037777558905,0.130080695590029,-0.0738462394922898,1.95376227318189,-0.484678523508439,0.158494196661667
"88",0,0.0245192991671831,0.130080695590029,-0.0738462394922898,1.38448928442414,-0.508866591886244,0.151576549914517
"89",0,-0.0609507863029011,0.137832633574525,-0.0738462394922898,1.98715212559531,-0.455612603832071,0.167827591045643
"90",0,-0.0524037777558905,0.137832633574525,-0.0738462394922898,1.93411688779974,-0.464282275012153,0.164915911568079
"91",0,0.0159722906201796,0.137832633574525,-0.0738462394922898,1.45542911881712,-0.489079222733803,0.157182111046064
"92",0,-0.0524037777558905,0.145584571559021,-0.0738462394922898,1.91631136004837,-0.445292460751647,0.171447631906262
"93",0,-0.04385676920888,0.145584571559021,-0.0738462394922898,1.86339584416055,-0.452126455865675,0.169031212409476
"94",0,-0.0353097606618765,0.145584571559021,-0.0738462394922898,1.80873949902273,-0.457990033146134,0.167017704933265
"95",0,-0.026762752114866,0.145584571559021,-0.0738462394922898,1.75259617832362,-0.462751279202376,0.165421822816514
"96",0,-0.0182157435678554,0.145584571559021,-0.0738462394922898,1.69527083939181,-0.466296068134317,0.164255739251041
"97",0,-0.00966873502084494,0.145584571559021,-0.0738462394922898,1.63711212583138,-0.46853519941073,0.163528648866428
"98",0,-0.00112172647384147,0.145584571559021,-0.0738462394922898,1.57850115612448,-0.469410415325294,0.163246417521054
"99",0,0.00742528207316909,0.145584571559021,-0.0738462394922898,1.51983726230349,-0.468898535160132,0.163411350208737
"100",0,-0.00112172647384147,0.0525613157450673,-0.0676350593680662,1.59213438135815,-0.910045829035678,0.0856647619436173
"101",0,0.00742528207316909,0.0525613157450673,-0.0676350593680662,1.43045604258467,-0.905363260039699,0.0859786484101758
"102",0,0.0159722906201796,0.0525613157450673,-0.0676350593680662,1.27578444318049,-0.88864833828847,0.0871338466741253
"103",0,0.0245192991671831,0.0525613157450673,-0.0676350593680662,1.13431470315525,-0.861947418994149,0.0890976385782717
"104",0,0.0330663077141937,0.0525613157450673,-0.0676350593680662,1.00925434657624,-0.828058427883412,0.0918181565618927
"105",0,-0.00966873502084494,0.0603132537295634,-0.0676350593680662,1.72975249987564,-0.836254002959842,0.091135472062594
"106",0,-0.00112172647384147,0.0603132537295634,-0.0676350593680662,1.58939252409641,-0.842474639913277,0.0906280756799495
"107",0,0.00742528207316909,0.0603132537295634,-0.0676350593680662,1.44830076860613,-0.83882280763798,0.0909248296398441
"108",0,0.0159722906201796,0.0603132537295634,-0.0676350593680662,1.31191670470724,-0.825696540205753,0.0920179542199457
"109",0,0.0245192991671831,0.0603132537295634,-0.0676350593680662,1.18467118100288,-0.804442933502013,0.0938796349738236
"110",0,0.0330663077141937,0.0603132537295634,-0.0676350593680662,1.06930320690762,-0.776985169645015,0.0964653851752963
"111",0,0.0416133162612042,0.0603132537295634,-0.0676350593680662,0.966845123508208,-0.745388324495262,0.0997188945056229
"112",0,-0.0182157435678554,0.0680651917140595,-0.0676350593680662,1.83229042632869,-0.764940898571183,0.097668750849611
"113",0,-0.00966873502084494,0.0680651917140595,-0.0676350593680662,1.711903365606,-0.777234385177024,0.096440945742443
"114",0,0.0245192991671831,0.0680651917140595,-0.0676350593680662,1.22503487146424,-0.751750886783603,0.0990382128798948
"115",0,0.0330663077141937,0.0680651917140595,-0.0676350593680662,1.11857029014012,-0.729374913811659,0.101492621823674
"116",0,0.0416133162612042,0.0680651917140595,-0.0676350593680662,1.02205524330395,-0.703209792946055,0.104589864083708
"117",0,-0.0353097606618765,0.0758171296985557,-0.0676350593680662,2.00664807621268,-0.680012168329487,0.107561692109452
"118",0,-0.026762752114866,0.0758171296985557,-0.0676350593680662,1.9101331007432,-0.699369489603394,0.105066566100788
"119",0,0.0330663077141937,0.0758171296985557,-0.0676350593680662,1.15953433783096,-0.685439103970471,0.106846240538913
"120",0,0.0416133162612042,0.0758171296985557,-0.0676350593680662,1.06882546810629,-0.663687638034389,0.109792561231189
"121",0,-0.0353097606618765,0.0835690676830518,-0.0676350593680662,1.97056612417587,-0.640625162532672,0.11315948712828
"122",0,0.0330663077141937,0.0835690676830518,-0.0676350593680662,1.19402274038075,-0.645138756280708,0.112479647203332
"123",0,0.0416133162612042,0.0835690676830518,-0.0676350593680662,1.10878911287073,-0.626967689023686,0.115282081952883
"124",0,-0.04385676920888,0.0913210056675479,-0.0676350593680662,2.01851818886954,-0.588669324607092,0.121809045383728
"125",0,0.0416133162612042,0.0913210056675479,-0.0676350593680662,1.14322750724838,-0.593031938530182,0.12101940101533
"126",0,-0.0524037777558905,0.099072943652044,-0.0676350593680662,2.05732806450994,-0.542960586888325,0.13090494773954
"127",0,0.0416133162612042,0.099072943652044,-0.0676350593680662,1.17314534157899,-0.561765791344602,0.126970931751555
"128",0,-0.0524037777558905,0.10682488163654,-0.0676350593680662,2.02686167450478,-0.516881110206801,0.136865673254733
"129",0,0.0416133162612042,0.10682488163654,-0.0676350593680662,1.19933347498761,-0.533002788936885,0.133107943724774
"130",0,-0.0609507863029011,0.114576819621036,-0.0676350593680662,2.05968724970444,-0.480425409264667,0.146346667885317
"131",0,0.0330663077141937,0.114576819621036,-0.0676350593680662,1.28983531302811,-0.515920106067924,0.137097518416794
"132",0,-0.0609507863029011,0.122328757605532,-0.0676350593680662,2.03304611800283,-0.459535357709275,0.152492047477817
"133",0,0.0330663077141937,0.122328757605532,-0.0676350593680662,1.3067984637267,-0.490274243363677,0.143639155173249
"134",0,-0.0609507863029011,0.130080695590029,-0.0676350593680662,2.00897820942758,-0.440036182877489,0.158778106084716
"135",0,0.0330663077141937,0.130080695590029,-0.0676350593680662,1.3218701266481,-0.466779396376726,0.150295939155911
"136",0,-0.0609507863029011,0.137832633574525,-0.0676350593680662,1.98715212559531,-0.421841254165802,0.165188784379427
"137",0,0.0159722906201796,0.137832633574525,-0.0676350593680662,1.45542911881712,-0.453551103365059,0.154361427181361
"138",0,0.0245192991671831,0.137832633574525,-0.0676350593680662,1.39474614725366,-0.45005225098945,0.155478397745349
"139",0,-0.0609507863029011,0.145584571559021,-0.0676350593680662,1.96728674833624,-0.404860912751979,0.171710125160654
"140",0,-0.0524037777558905,0.145584571559021,-0.0676350593680662,1.91631136004837,-0.412091313056728,0.168865403960771
"141",0,-0.04385676920888,0.145584571559021,-0.0676350593680662,1.86339584416055,-0.418546252735636,0.166411492803792
